2.5000000000e-01 0.0000000000e+00
2.5001000000e-01 0.0000000000e+00
2.5002108534e-01 0.0000000000e+00
2.5003337383e-01 0.0000000000e+00
2.5004699603e-01 0.0000000000e+00
2.5006209671e-01 0.0000000000e+00
2.5007883634e-01 0.0000000000e+00
2.5009739279e-01 0.0000000000e+00
2.5011796325e-01 0.0000000000e+00
2.5014076631e-01 0.0000000000e+00
2.5016604428e-01 0.0000000000e+00
2.5019406579e-01 0.0000000000e+00
2.5022512859e-01 0.0000000000e+00
2.5025956276e-01 0.0000000000e+00
2.5029773423e-01 0.0000000000e+00
2.5034004861e-01 0.0000000000e+00
2.5038695556e-01 0.0000000000e+00
2.5043895352e-01 0.0000000000e+00
2.5049659504e-01 0.0000000000e+00
2.5056049264e-01 0.0000000000e+00
2.5063132533e-01 0.0000000000e+00
2.5070984580e-01 0.0000000000e+00
2.5079688843e-01 0.0000000000e+00
2.5089337817e-01 0.0000000000e+00
2.5100034037e-01 0.0000000000e+00
2.5111891163e-01 0.0000000000e+00
2.5125035194e-01 0.0000000000e+00
2.5139605804e-01 0.0000000000e+00
2.5155757825e-01 0.0000000000e+00
2.5173662894e-01 0.0000000000e+00
2.5193511279e-01 0.0000000000e+00
2.5215513894e-01 0.0000000000e+00
2.5239904547e-01 0.0000000000e+00
2.5266942424e-01 0.0000000000e+00
2.5296914839e-01 0.0000000000e+00
2.5330140289e-01 0.0000000000e+00
2.5366971841e-01 0.0000000000e+00
2.5407800880e-01 0.0000000000e+00
2.5453061271e-01 0.0000000000e+00
2.5503233968e-01 0.0000000000e+00
2.5558852125e-01 0.0000000000e+00
2.5620506760e-01 0.0000000000e+00
2.5688853039e-01 0.0000000000e+00
2.5764617236e-01 0.0000000000e+00
2.5848604447e-01 0.0000000000e+00
2.5941707154e-01 0.0000000000e+00
2.6044914700e-01 0.0000000000e+00
2.6159323806e-01 0.0000000000e+00
2.6286150227e-01 0.0000000000e+00
2.6426741668e-01 0.0000000000e+00
2.6582592104e-01 0.0000000000e+00
2.6755357662e-01 0.0000000000e+00
2.6946874213e-01 0.0000000000e+00
2.7159176881e-01 0.0000000000e+00
2.7394521676e-01 0.0000000000e+00
2.7655409458e-01 0.0000000000e+00
2.7944612518e-01 0.0000000000e+00
2.8265204035e-01 0.0000000000e+00
2.8620590735e-01 0.0000000000e+00
2.9014549089e-01 0.0000000000e+00
2.9451265444e-01 0.0000000000e+00
2.9935380512e-01 0.0000000000e+00
3.0472038680e-01 0.0000000000e+00
3.1066942678e-01 0.0000000000e+00
3.1726414176e-01 0.0000000000e+00
3.2457460965e-01 0.0000000000e+00
3.3267851420e-01 0.0000000000e+00
3.4166197052e-01 0.0000000000e+00
3.5162044016e-01 0.0000000000e+00
3.6265974553e-01 0.0000000000e+00
3.7489719441e-01 0.0000000000e+00
3.8846282648e-01 0.0000000000e+00
4.0350079520e-01 0.0000000000e+00
4.2017089963e-01 0.0000000000e+00
4.3865028251e-01 0.0000000000e+00
4.5913531265e-01 0.0000000000e+00
4.8184367160e-01 0.0000000000e+00
5.0701666685e-01 0.0000000000e+00
5.3492179602e-01 0.0000000000e+00
5.6585558942e-01 0.0000000000e+00
6.0014676104e-01 0.0000000000e+00
